Leak#,Latitude,Longitude,Base,COF,POF,Subway,Tree,GW,Soil,Total
252,37.53633623,127.139336,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
253,37.55532756,127.1379254,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
254,37.53774341,127.1407826,0.004966801650056957,0.465,0.42,0.0,0.0,2.7,0.0,3.589966801650057
255,37.53416214,127.1371727,0.00816257115315989,0.465,0.56,0.0,0.0,2.7,0.0,3.7331625711531604
256,37.52570454,127.1258742,0.05732417589886873,0.465,1.0,0.0,0.0,2.7,0.0,4.222324175898869
257,37.55555293,127.1367336,0.02931223075135632,0.723,1.0,0.0,0.0,2.7,0.0,4.452312230751357
258,37.53387138,127.1382435,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
259,37.55057853,127.1466531,0.289050497374996,0.39,1.0,0.0,0.0,2.7,0.0,4.379050497374996
260,37.55416918,127.1760786,0.001358519950428958,0.723,0.56,0.0,0.0,2.7,0.0,3.9843585199504292
261,37.56206169,127.1738018,0.009951801866904317,0.465,0.56,0.0,0.0,2.7,0.0,3.7349518018669046
262,37.54445824,127.1353525,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
263,37.53460777,127.1295366,0.06913842034334682,0.465,1.0,0.0,0.0,2.7,0.0,4.234138420343347
264,37.53462744,127.1283247,0.039165722796764356,0.39,0.42,0.0,0.0,2.7,0.0,3.5491657227967646
265,37.5467478,127.1548816,0.09112296101485612,0.54,1.0,0.0,0.0,2.7,0.0,4.331122961014856
266,37.5433717,127.126917,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
267,37.55483154,127.1368923,0.18242552380635635,0.39,1.0,0.0,0.0,2.7,0.0,4.272425523806357
268,37.55432961,127.1328401,0.3318122278318339,0.39,1.0,0.0,0.0,2.7,0.0,4.421812227831834
269,37.54430003,127.1416697,0.18242552380635635,0.54,1.0,0.0,0.0,2.7,0.0,4.422425523806357
270,37.54876148,127.1734005,0.009951801866904317,0.465,0.56,0.0,0.0,2.7,0.0,3.7349518018669046
271,37.52803494,127.1392942,0.998498817743263,0.54,1.0,0.0,0.0,2.7,0.0,5.238498817743263
272,37.54860272,127.123512,0.3775406687981454,0.39,1.0,0.0,0.0,2.7,0.0,4.467540668798145
273,37.54045166,127.1358871,0.004496273160941178,0.465,0.42,0.0,0.0,2.7,0.0,3.5894962731609414
274,37.52685055,127.1446105,0.01630249937144093,0.465,0.72,0.0,0.0,2.7,0.0,3.9013024993714414
275,37.55088426,127.1441044,0.01798620996209156,0.54,1.0,0.0,0.0,2.7,0.0,4.257986209962092
276,37.54361436,127.1218047,0.0198403057340775,0.465,1.0,0.0,0.0,2.7,0.0,4.1848403057340775
277,37.53719675,127.1251874,0.09975048911968513,0.465,1.0,0.0,0.0,2.7,0.0,4.2647504891196855
278,37.56324934,127.1499333,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
279,37.53878227,127.1402591,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
280,37.56137917,127.165829,0.09112296101485612,0.465,1.0,0.0,0.0,2.7,0.0,4.2561229610148565
281,37.5668714,127.1360295,0.998498817743263,0.54,1.0,0.0,0.0,2.7,0.0,5.238498817743263
282,37.53097957,127.1213192,0.998498817743263,0.54,1.0,0.0,0.0,2.7,0.0,5.238498817743263
283,37.55287366,127.1343559,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
284,37.55301658,127.1284518,0.10909682119561294,0.465,1.0,0.0,0.0,2.7,0.0,4.274096821195613
285,37.54651464,127.1527298,0.01798620996209156,0.465,1.0,0.0,0.0,2.7,0.0,4.182986209962092
286,37.52715698,127.125832,0.13010847436299783,0.465,1.0,0.0,0.0,2.7,0.0,4.295108474362998
287,37.55382737,127.1290143,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
288,37.55437061,127.1344793,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
289,37.54547841,127.1702292,0.09975048911968513,0.54,1.0,0.0,0.0,2.7,0.0,4.339750489119686
290,37.54891306,127.1341989,0.02931223075135632,0.39,0.42,0.0,0.0,2.7,0.0,3.5393122307513565
291,37.55118249,127.1623381,0.004966801650056957,0.465,0.42,0.0,0.0,2.7,0.0,3.589966801650057
292,37.56257179,127.1555494,0.04742587317756678,0.465,1.0,0.0,0.0,2.7,0.0,4.212425873177567
293,37.54484135,127.138048,0.03557118927263617,0.465,1.0,0.0,0.0,2.7,0.0,4.200571189272637
294,37.5484322,127.1316098,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
295,37.54841795,127.1492819,0.09112296101485612,0.465,1.0,0.0,0.0,2.7,0.0,4.2561229610148565
296,37.55162626,127.1406299,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
297,37.54671082,127.1355297,0.06297335605699649,0.465,1.0,0.0,0.0,2.7,0.0,4.227973356056997
298,37.5616216,127.1639138,0.09112296101485612,0.465,1.0,0.0,0.0,2.7,0.0,4.2561229610148565
299,37.53288022,127.1340817,0.024127021417669196,0.465,1.0,0.0,0.0,2.7,0.0,4.1891270214176695
300,37.53120619,127.1250926,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
301,37.53983637,127.1364831,0.032295464698450495,0.465,1.0,0.0,0.0,2.7,0.0,4.197295464698451
302,37.54676313,127.1683136,0.09112296101485612,0.465,1.0,0.0,0.0,2.7,0.0,4.2561229610148565
303,37.54936205,127.1314375,0.026596993576865856,0.465,1.0,0.0,0.0,2.7,0.0,4.191596993576866
304,37.54559965,127.1321325,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
305,37.54872286,127.1541118,0.043107254941086116,0.54,1.0,0.0,0.0,2.7,0.0,4.283107254941086
306,37.54854483,127.1491346,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
307,37.53994295,127.1227383,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
308,37.55599475,127.1657224,0.02931223075135632,0.39,0.42,0.0,0.0,2.7,0.0,3.5393122307513565
309,37.55357512,127.1682927,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
310,37.53186318,127.1430309,0.16798161486607552,0.39,1.0,0.0,0.0,2.7,0.0,4.257981614866075
311,37.52922704,127.1243775,0.13010847436299783,0.465,1.0,0.0,0.0,2.7,0.0,4.295108474362998
312,37.53985639,127.1344034,0.998498817743263,0.54,1.0,0.0,0.0,2.7,0.0,5.238498817743263
313,37.55165323,127.1242518,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
314,37.56197163,127.1393189,0.04742587317756678,0.39,0.56,0.0,0.0,2.7,0.0,3.697425873177567
315,37.53321313,127.1411215,0.06913842034334682,0.465,1.0,0.0,0.0,2.7,0.0,4.234138420343347
316,37.54056333,127.1473215,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
317,37.54241718,127.1445477,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
318,37.55827034,127.1733926,0.06913842034334682,0.39,0.56,0.0,0.0,2.7,0.0,3.719138420343347
319,37.53853778,127.1434645,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
320,37.52900217,127.1313331,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
321,37.55023244,127.1405839,0.026596993576865856,0.39,0.24,0.0,0.0,2.7,0.0,3.356596993576866
322,37.52465766,127.1291761,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
323,37.52893339,127.1490158,0.005486298899450404,0.54,0.42,0.0,0.0,2.7,0.0,3.6654862988994505
324,37.54417715,127.1422299,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
325,37.55206668,127.1529444,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
326,37.55031554,127.1706165,0.09112296101485612,0.465,1.0,0.0,0.0,2.7,0.0,4.2561229610148565
327,37.53148563,127.1449875,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
328,37.54712205,127.1259051,0.18242552380635635,0.54,1.0,0.0,0.0,2.7,0.0,4.422425523806357
329,37.530809,127.1434379,0.19781611144141822,0.39,1.0,0.0,0.0,2.7,0.0,4.287816111441418
330,37.54716741,127.1228196,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
331,37.55757774,127.1400493,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
332,37.54472717,127.1318296,0.11920292202211755,0.39,1.0,0.0,0.0,2.7,0.0,4.209202922022118
333,37.52817072,127.1439374,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
334,37.52680397,127.126633,0.007391541344281971,0.465,0.56,0.0,0.0,2.7,0.0,3.732391541344282
335,37.55221381,127.1239814,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
336,37.56285446,127.1337393,0.19781611144141822,0.54,1.0,0.0,0.0,2.7,0.0,4.4378161114414185
337,37.54275723,127.1353957,0.0198403057340775,0.723,1.0,0.0,0.0,2.7,0.0,4.4428403057340775
338,37.56564938,127.1723953,0.07585818002124355,0.39,0.72,0.0,0.0,2.7,0.0,3.885858180021244
339,37.5441282,127.1424001,0.18242552380635635,0.54,1.0,0.0,0.0,2.7,0.0,4.422425523806357
340,37.54808634,127.1203505,0.9890130573694068,0.723,1.0,0.0,0.0,2.7,0.0,5.412013057369407
341,37.56072857,127.1552529,0.02931223075135632,0.39,0.42,0.0,0.0,2.7,0.0,3.5393122307513565
342,37.54454766,127.1212549,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
343,37.55942216,127.1450693,0.00605980149158411,0.465,0.42,0.0,0.0,2.7,0.0,3.591059801491584
344,37.54759261,127.127862,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
345,37.55045315,127.1367488,0.3318122278318339,0.39,1.0,0.0,0.0,2.7,0.0,4.421812227831834
346,37.55297693,127.1542379,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
347,37.55274343,127.1426626,0.06913842034334682,0.723,1.0,0.0,0.0,2.7,0.0,4.4921384203433465
348,37.56449348,127.1355916,0.0066928509242848554,0.465,0.56,0.0,0.0,2.7,0.0,3.731692850924285
349,37.55612603,127.1445213,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
350,37.55003676,127.1467229,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
351,37.55207213,127.1411296,0.004496273160941178,0.465,0.42,0.0,0.0,2.7,0.0,3.5894962731609414
352,37.55656633,127.1448016,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
353,37.52785473,127.1242769,0.007391541344281971,0.54,0.56,0.0,0.0,2.7,0.0,3.8073915413442823
354,37.55340803,127.1372457,0.18242552380635635,0.54,1.0,0.0,0.0,2.7,0.0,4.422425523806357
355,37.53589845,127.1277058,0.05215356307841772,0.465,1.0,0.0,0.0,2.7,0.0,4.217153563078417
356,37.55165362,127.1241076,0.004966801650056957,0.465,0.42,0.0,0.0,2.7,0.0,3.589966801650057
357,37.55827649,127.1802338,0.01098694263059318,0.465,0.72,0.0,0.0,2.7,0.0,3.8959869426305933
358,37.54174867,127.146593,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
359,37.55840176,127.1438099,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
360,37.53112015,127.1409776,0.998498817743263,0.54,1.0,0.0,0.0,2.7,0.0,5.238498817743263
361,37.53750164,127.1452709,0.08317269649392235,0.465,1.0,0.0,0.0,2.7,0.0,4.248172696493922
362,37.53513079,127.1294924,0.03557118927263617,0.39,0.42,0.0,0.0,2.7,0.0,3.5455711892726365
363,37.53113376,127.1366758,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
364,37.55948523,127.161794,0.09112296101485612,0.54,1.0,0.0,0.0,2.7,0.0,4.331122961014856
365,37.55519268,127.1567208,0.0198403057340775,0.54,1.0,0.0,0.0,2.7,0.0,4.259840305734078
366,37.54654536,127.1465056,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
367,37.55068413,127.1445818,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
368,37.54281496,127.1279688,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
369,37.53654269,127.1228795,0.401312339887548,0.39,1.0,0.0,0.0,2.7,0.0,4.491312339887548
370,37.53933887,127.1238483,0.998498817743263,0.54,1.0,0.0,0.0,2.7,0.0,5.238498817743263
371,37.5263311,127.1348612,0.005486298899450404,0.465,0.42,0.0,0.0,2.7,0.0,3.5904862988994504
372,37.55675643,127.1364177,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
373,37.52539866,127.1470498,0.04742587317756678,0.465,1.0,0.0,0.0,2.7,0.0,4.212425873177567
374,37.55263585,127.1442393,0.11920292202211755,0.39,1.0,0.0,0.0,2.7,0.0,4.209202922022118
375,37.53362089,127.1361245,0.0011125360328603205,0.723,0.56,0.0,0.0,2.7,0.0,3.9841125360328604
376,37.56768593,127.1706591,0.07585818002124355,0.39,0.72,0.0,0.0,2.7,0.0,3.885858180021244
377,37.52735775,127.1254676,0.007391541344281971,0.54,0.56,0.0,0.0,2.7,0.0,3.8073915413442823
378,37.54243052,127.133472,0.05215356307841772,0.465,1.0,0.0,0.0,2.7,0.0,4.217153563078417
379,37.57432689,127.1693128,0.0018329389424928035,0.723,0.72,0.0,0.0,2.7,0.0,4.144832938942493
380,37.5235467,127.1331117,0.032295464698450495,0.39,0.42,0.0,0.0,2.7,0.0,3.5422954646984506
381,37.5465298,127.1464318,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
382,37.55514974,127.1744906,0.009951801866904317,0.465,0.56,0.0,0.0,2.7,0.0,3.7349518018669046
383,37.53949818,127.1250483,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
384,37.54888341,127.1217963,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
385,37.55189506,127.1309605,0.10909682119561294,0.39,0.72,0.0,0.0,2.7,0.0,3.919096821195613
386,37.53256571,127.1226606,0.9890130573694068,0.723,1.0,0.0,0.0,2.7,0.0,5.412013057369407
387,37.54013348,127.136786,0.06297335605699649,0.465,1.0,0.0,0.0,2.7,0.0,4.227973356056997
388,37.5615748,127.1612767,0.09112296101485612,0.465,1.0,0.0,0.0,2.7,0.0,4.2561229610148565
389,37.55974286,127.168791,0.425557483188341,0.39,1.0,0.0,0.0,2.7,0.0,4.515557483188341
390,37.54525077,127.1383368,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
391,37.54923525,127.1530467,8.244246863982946E-4,0.723,0.42,0.0,0.0,2.7,0.0,3.8438244246863986
392,37.55922187,127.152002,0.425557483188341,0.39,1.0,0.0,0.0,2.7,0.0,4.515557483188341
393,37.53291863,127.1233041,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
394,37.55890456,127.1653148,0.09112296101485612,0.465,1.0,0.0,0.0,2.7,0.0,4.2561229610148565
395,37.53744543,127.1419811,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
396,37.53540547,127.1294889,0.03557118927263617,0.39,0.42,0.0,0.0,2.7,0.0,3.5455711892726365
397,37.54095611,127.1343471,0.05732417589886873,0.465,1.0,0.0,0.0,2.7,0.0,4.222324175898869
398,37.54828385,127.1293796,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
399,37.55864155,127.1566432,0.425557483188341,0.39,1.0,0.0,0.0,2.7,0.0,4.515557483188341
400,37.52541887,127.1454306,0.06913842034334682,0.465,1.0,0.0,0.0,2.7,0.0,4.234138420343347
401,37.55916546,127.1453548,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
402,37.52428363,127.1346946,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
403,37.52536689,127.1350638,0.18242552380635635,0.54,1.0,0.0,0.0,2.7,0.0,4.422425523806357
404,37.54550993,127.1222403,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
405,37.55248177,127.1368813,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
406,37.55356052,127.1658919,0.02931223075135632,0.39,0.42,0.0,0.0,2.7,0.0,3.5393122307513565
407,37.544316,127.1377272,0.08317269649392235,0.465,1.0,0.0,0.0,2.7,0.0,4.248172696493922
408,37.55749114,127.1302977,0.9890130573694068,0.723,1.0,0.0,0.0,2.7,0.0,5.412013057369407
409,37.53939786,127.1249045,0.005486298899450404,0.465,0.42,0.0,0.0,2.7,0.0,3.5904862988994504
410,37.54791889,127.1267883,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
411,37.55074906,127.1710638,0.425557483188341,0.39,1.0,0.0,0.0,2.7,0.0,4.515557483188341
412,37.54281048,127.1242513,0.18242552380635635,0.54,1.0,0.0,0.0,2.7,0.0,4.422425523806357
413,37.54599088,127.1738231,0.08317269649392235,0.465,1.0,0.0,0.0,2.7,0.0,4.248172696493922
414,37.55118249,127.1623381,0.004966801650056957,0.465,0.42,0.0,0.0,2.7,0.0,3.589966801650057
415,37.52922704,127.1243775,0.13010847436299783,0.465,1.0,0.0,0.0,2.7,0.0,4.295108474362998
416,37.54876808,127.1545382,0.003684239899435986,0.465,0.24,0.0,0.0,2.7,0.0,3.4086842398994364
417,37.53640154,127.1486663,0.08317269649392235,0.54,1.0,0.0,0.0,2.7,0.0,4.3231726964939226
418,37.53899445,127.1339435,0.2689414213699951,0.39,1.0,0.0,0.0,2.7,0.0,4.3589414213699955
419,37.56308719,127.1810988,0.01098694263059318,0.54,0.72,0.0,0.0,2.7,0.0,3.9709869426305935
420,37.55304132,127.1529903,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
421,37.55021861,127.1464617,0.18242552380635635,0.54,1.0,0.0,0.0,2.7,0.0,4.422425523806357
422,37.53467111,127.1241547,0.09975048911968513,0.465,1.0,0.0,0.0,2.7,0.0,4.2647504891196855
423,37.54682641,127.1488375,0.9890130573694068,0.723,1.0,0.0,0.0,2.7,0.0,5.412013057369407
424,37.5633513,127.1793937,0.01098694263059318,0.465,0.72,0.0,0.0,2.7,0.0,3.8959869426305933
425,37.55267034,127.1380303,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
426,37.53970564,127.1280114,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
427,37.5603168,127.1424109,9.110511944006454E-4,0.723,0.56,0.0,0.0,2.7,0.0,3.9839110511944007
428,37.55660564,127.1665469,5.527786369235996E-4,0.723,0.42,0.0,0.0,2.7,0.0,3.8435527786369237
429,37.52837995,127.1452905,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
430,37.55164994,127.1363326,0.401312339887548,0.39,1.0,0.0,0.0,2.7,0.0,4.491312339887548
431,37.54791878,127.1491862,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
432,37.54902075,127.1389246,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
433,37.55892865,127.1699409,0.039165722796764356,0.465,1.0,0.0,0.0,2.7,0.0,4.204165722796764
434,37.53640012,127.1241739,0.01798620996209156,0.54,1.0,0.0,0.0,2.7,0.0,4.257986209962092
435,37.55271107,127.156562,0.09112296101485612,0.465,1.0,0.0,0.0,2.7,0.0,4.2561229610148565
436,37.53529317,127.1315333,0.00816257115315989,0.465,0.56,0.0,0.0,2.7,0.0,3.7331625711531604
437,37.54947179,127.1258492,0.026596993576865856,0.54,1.0,0.0,0.0,2.7,0.0,4.266596993576866
438,37.55279885,127.1346398,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
439,37.54050019,127.1496531,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
440,37.55351779,127.1652653,0.02931223075135632,0.39,0.42,0.0,0.0,2.7,0.0,3.5393122307513565
441,37.56810405,127.1707978,0.01098694263059318,0.54,0.72,0.0,0.0,2.7,0.0,3.9709869426305935
442,37.52781588,127.1440979,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
443,37.53914985,127.1266414,0.9890130573694068,0.723,1.0,0.0,0.0,2.7,0.0,5.412013057369407
444,37.55251606,127.1386821,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
445,37.53685523,127.1316234,0.998498817743263,0.54,1.0,0.0,0.0,2.7,0.0,5.238498817743263
446,37.56167567,127.1529135,0.02931223075135632,0.39,0.42,0.0,0.0,2.7,0.0,3.5393122307513565
447,37.55961916,127.1717242,0.06913842034334682,0.39,0.56,0.0,0.0,2.7,0.0,3.719138420343347
448,37.53599692,127.1427243,0.6224593312018546,0.39,1.0,0.0,0.0,2.7,0.0,4.712459331201854
449,37.53442617,127.136428,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
450,37.54384422,127.1243255,0.009951801866904317,0.723,1.0,0.0,0.0,2.7,0.0,4.4329518018669045
451,37.53688312,127.148743,0.16798161486607552,0.39,1.0,0.0,0.0,2.7,0.0,4.257981614866075
452,37.54835232,127.1541211,0.24973989440488234,0.39,1.0,0.0,0.0,2.7,0.0,4.339739894404882
453,37.52262722,127.1341912,0.039165722796764356,0.39,0.42,0.0,0.0,2.7,0.0,3.5491657227967646
454,37.53066154,127.1412158,0.021881270936130466,0.54,1.0,0.0,0.0,2.7,0.0,4.261881270936131
455,37.52984324,127.1371791,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
456,37.54669668,127.1519732,0.06913842034334682,0.465,1.0,0.0,0.0,2.7,0.0,4.234138420343347
457,37.54658494,127.152705,0.998498817743263,0.54,1.0,0.0,0.0,2.7,0.0,5.238498817743263
458,37.54652093,127.1256912,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
459,37.55987792,127.1619513,0.09112296101485612,0.465,1.0,0.0,0.0,2.7,0.0,4.2561229610148565
460,37.55675951,127.1654058,0.09112296101485612,0.465,1.0,0.0,0.0,2.7,0.0,4.2561229610148565
461,37.52953658,127.1337964,0.18242552380635635,0.54,1.0,0.0,0.0,2.7,0.0,4.422425523806357
462,37.54748959,127.1740234,0.009951801866904317,0.465,0.56,0.0,0.0,2.7,0.0,3.7349518018669046
463,37.54440013,127.1457471,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
464,37.52989022,127.1420976,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
465,37.52494945,127.1471579,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
466,37.56848638,127.1739691,0.043107254941086116,0.39,0.42,0.0,0.0,2.7,0.0,3.5531072549410863
467,37.55134108,127.1744698,0.009951801866904317,0.465,0.56,0.0,0.0,2.7,0.0,3.7349518018669046
468,37.53749402,127.1341095,0.05732417589886873,0.39,0.56,0.0,0.0,2.7,0.0,3.707324175898869
469,37.5489176,127.1560287,0.09112296101485612,0.465,1.0,0.0,0.0,2.7,0.0,4.2561229610148565
470,37.56302001,127.133818,0.009951801866904317,0.465,0.56,0.0,0.0,2.7,0.0,3.7349518018669046
471,37.54255578,127.1264161,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
472,37.54445271,127.1354248,0.043107254941086116,0.465,1.0,0.0,0.0,2.7,0.0,4.208107254941086
473,37.54912745,127.1541395,0.043107254941086116,0.465,1.0,0.0,0.0,2.7,0.0,4.208107254941086
474,37.5424812,127.1289793,0.09112296101485612,0.465,1.0,0.0,0.0,2.7,0.0,4.2561229610148565
475,37.54789696,127.1353147,0.005486298899450404,0.465,0.42,0.0,0.0,2.7,0.0,3.5904862988994504
476,37.54294084,127.1307576,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
477,37.54571971,127.1686942,0.9890130573694068,0.723,1.0,0.0,0.0,2.7,0.0,5.412013057369407
478,37.54481445,127.1385638,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
479,37.53488177,127.1285063,0.039165722796764356,0.39,0.42,0.0,0.0,2.7,0.0,3.5491657227967646
480,37.53303001,127.1332059,0.18242552380635635,0.54,1.0,0.0,0.0,2.7,0.0,4.422425523806357
481,37.55744538,127.1714003,0.032295464698450495,0.39,0.42,0.0,0.0,2.7,0.0,3.5422954646984506
482,37.54669002,127.1414185,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
483,37.54772487,127.1461527,0.52497918747894,0.39,1.0,0.0,0.0,2.7,0.0,4.614979187478941
484,37.53817707,127.1409449,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
485,37.53837159,127.1523059,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
486,37.54529078,127.1216624,0.18242552380635635,0.465,1.0,0.0,0.0,2.7,0.0,4.347425523806357
487,37.54630382,127.1281,0.08317269649392235,0.39,0.72,0.0,0.0,2.7,0.0,3.8931726964939224
488,37.53904337,127.1328789,0.03557118927263617,0.39,0.42,0.0,0.0,2.7,0.0,3.5455711892726365
489,37.53804075,127.150495,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
490,37.54794127,127.1376062,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
491,37.55061976,127.1325157,0.043107254941086116,0.39,0.42,0.0,0.0,2.7,0.0,3.5531072549410863
492,37.57008528,127.1587619,0.998498817743263,0.465,1.0,0.0,0.0,2.7,0.0,5.163498817743263
493,37.54580021,127.1609457,0.9997965730219448,0.39,1.0,0.0,0.0,2.7,0.0,5.089796573021945
