X,Y,idn,dl_sm_cde,dn_sm_cde,dn_cm_cde,pie_no,ty_jl_cde,inx_no,me_og_cde,buse_cde,sat_mhe,end_mhe,en_mt_cde,mop_cde,re_om_cde,lay_ymd,lg_yo_cde,om_pe_dtr,hol_std,vel_std,pe_rw_num,lenx,spt_hsl,ept_hsl,st_pip_hit,et_pip_hit,spt_dep,ept_dep,are_dep,st_rt_rto,hh_fy_cde,chk_yno,mr_dl_cde,dr_en_yno,st_st_yno,dtr_cce,pe_nr_cce,dr_lx_cce,dr_lp_cce,yr_dx_cce,pw_hp_cce,dp_pe_cce,da_st_cde,nw_da_yno,ifw_riv,rmk,ue_st_year,cn_pl_year,cn_spot,rp_mt_cde,dg_gn_cde,cn_area,cn_cs_cde,sy_gn_cde,dv_gn_cde,mr_pl_cde,sv_yn_cde,gh_fc_chk,in_pi_cde,cn_nam,year,distance,angle
127.1350542,37.55663214,25-13714,T,SN,AS,4210-400,SB007,377051888,SB25,13,4210-400-1,0128-400-1,1,12,1,2013.12.31,0,600,0,0,1,8.16,19.17,19,17.24,16.55,1.33,1.85,1.59,84.56,999,,,,,Ø600,4210-400/Ø600,Ø600/L8.16,Ø600/L8.16/D1.33/D1.85,2013/Ø600/L8.16,2013/HP/Ø600/L8.16/D17.24/D16.55/S84.56,2013/HP/Ø600/L8.16/D1.33/D1.85,62,N,,,2013,1900,0,,,0,2,2,2,,N,,,선사로~고덕지구간 도로확장공사 중 하수도 GIS DB구축 용역,2013,0,103.2781033
127.1232105,37.54353435,25-13140,T,SN,CH,0365-114,SB007,377052315,SB25,13,0365-114-1,0365-100-1,1,12,1,1980.12.31,0,600,0,0,1,36.76,17.56,17.89,16.22,16.26,0.74,1.03,0.89,1.09,999,,C,,,Ø600,0365-114/Ø600,Ø600/L36.76,Ø600/L36.76/D0.74/D1.03,1980/Ø600/L36.76,1980/HP/Ø600/L36.76/D16.22/D16.26/S1.09,1980/HP/Ø600/L36.76/D0.74/D1.03,40,N,,,1980,1900,0,,,0,0,5,1,C,Y,,,,1980,0,218.2548191
127.1470182,37.52665354,25-13953,T,SN,GDG,6600-300,SB007,377052350,SB25,13,6600-300-1,6600-400-01,1,12,1,2019.6.30,0,600,0,0,1,40.8,32.25,30.21,30.64,28.65,1.01,0.96,0.98,48.77,999,,,,,Ø600,6600-300/Ø600,Ø600/L40.80,Ø600/L40.80/D1.01/D0.96,2019/Ø600/L40.80,2019/HP/Ø600/L40.80/D30.64/D28.65/S48.77,2019/HP/Ø600/L40.80/D1.01/D0.96,71,N,,,2019,2018,0,6,1,0,2,2,1,,N,,1,2018년 노후하수관로 정비공사(2권역),2019,0,255.7972256
127.137307,37.52851461,25-08715,T,SN,GDG,0031-100,SB007,377052348,SB25,13,0031-100-1,0127-701-1,1,12,1,1980.1.1,0,600,0,0,1,28.97,18.03,17.74,16.2,15.79,1.23,1.35,1.29,14.15,999,N,C,N,N,Ø600,0031-100/Ø600,Ø600/L28.97,Ø600/L28.97/D1.23/D1.35,1980/Ø600/L28.97,1980/HP/Ø600/L28.97/D16.20/D15.79/S14.15,1980/HP/Ø600/L28.97/D1.23/D1.35,11,N,,,1980,1900,0,,,0,0,3,1,C,N,,,,1980,0,287.6259011
127.1301268,37.52722223,25-11530,T,SN,KDT,0212-302,SB007,377052347,SB25,13,0212-302-1,0212-300-00,1,12,1,1980.12.30,0,450,0,0,1,19.67,14.73,15.08,13.17,13.12,1.11,1.51,1.31,2.54,999,,D,,,Ø450,0212-302/Ø450,Ø450/L19.67,Ø450/L19.67/D1.11/D1.51,1980/Ø450/L19.67,1980/HP/Ø450/L19.67/D13.17/D13.12/S2.54,1980/HP/Ø450/L19.67/D1.11/D1.51,2,N,,,1980,2010,0,,,0,1,3,1,D,N,,,,1980,0,117.9838581
127.1444637,37.5270335,25-13956,T,SN,GDG,0107-501,SB007,377052349,SB25,13,0107-501-01,0107-500-1,1,12,1,1900.1.1,0,800,0,0,1,4.15,21.8,24.08,21.9,21.9,1.38,1.38,1.38,0,999,,,,,Ø800,0107-501/Ø800,Ø800/L4.15,Ø800/L4.15/D1.38/D1.38,1900/Ø800/L4.15,1900/HP/Ø800/L4.15/D21.90/D21.90/S0.00,1900/HP/Ø800/L4.15/D1.38/D1.38,2,N,,,1900,1900,0,,,0,2,2,1,,N,,1,,1900,0,249.8782104
127.1320451,37.52731527,25-11743,T,SN,KDT,0283-104,SB007,377052347,SB25,13,0283-104-1,0283-106-1,1,12,1,1980.12.30,0,800,0,0,1,32.78,15.76,15.67,14.01,13.9,0.95,0.97,0.96,3.36,999,,C,,,Ø800,0283-104/Ø800,Ø800/L32.78,Ø800/L32.78/D0.95/D0.97,1980/Ø800/L32.78,1980/HP/Ø800/L32.78/D14.01/D13.90/S3.36,1980/HP/Ø800/L32.78/D0.95/D0.97,40,N,,,1980,1900,0,,,0,0,5,1,C,Y,,,,1980,0,107.6032802
127.1442042,37.52742009,25-09341,T,SN,GDG,0107-600,SB007,377052349,SB25,13,0107-600-1,0107-700-1,1,12,1,1987.12.22,0,1000,0,0,1,57.98,23.64,23.14,21.34,21.21,1.3,0.93,1.12,2.24,999,,C,,,Ø1000,0107-600/Ø1000,Ø1000/L57.98,Ø1000/L57.98/D1.30/D0.93,1987/Ø1000/L57.98,1987/HP/Ø1000/L57.98/D21.34/D21.21/S2.24,1987/HP/Ø1000/L57.98/D1.30/D0.93,11,N,,,1987,1900,0,,,0,0,3,1,C,N,,,거여동길 도로정비공사,1987,0,2.618192476
127.1417581,37.53080109,25-30090,T,SN,KDT,0220-203,SB007,377052339,SB25,13,0220-203-1,0220-200-1,1,43,1,2019.6.30,0,450,0,0,1,56.47,20.9,20.18,19.81,18.75,0.64,0.98,0.81,18.77,999,,,,,Ø450,0220-203/Ø450,Ø450/L56.47,Ø450/L56.47/D0.64/D0.98,2019/Ø450/L56.47,2019/PRC/Ø450/L56.47/D19.81/D18.75/S18.77,2019/PRC/Ø450/L56.47/D0.64/D0.98,71,N,,,1900,2018,0,1,1,0,2,2,1,D,N,,1,2018년 노후하수관로 정비공사(2권역),2019,0,166.7718643
127.1421251,37.52984138,25-12305,T,SN,KDT,0216-202,SB007,377052349,SB25,13,0216-202-01,0216-203-1,1,12,1,1900.1.1,0,300,0,0,1,6.01,0,20.05,0,19.12,1.75,0.63,1.19,3181.36,999,,B,,,Ø300,0216-202/Ø300,Ø300/L6.01,Ø300/L6.01/D1.75/D0.63,1900/Ø300/L6.01,1900/HP/Ø300/L6.01/D0.00/D19.12/S3181.36,1900/HP/Ø300/L6.01/D1.75/D0.63,2,N,,,1900,1900,0,,,0,0,3,1,B,N,,,,1900,0,333.9960703
127.1335396,37.55129913,25-03342,T,SN,CH,0166-100,SB007,377051897,SB25,13,0166-100-1,0167-100-1,1,12,1,1980.12.31,0,900,0,0,1,43.2,23.38,20.82,20.74,18.97,1.74,0.95,1.35,40.97,999,,C,,,Ø900,0166-100/Ø900,Ø900/L43.20,Ø900/L43.20/D1.74/D0.95,1980/Ø900/L43.20,1980/HP/Ø900/L43.20/D20.74/D18.97/S40.97,1980/HP/Ø900/L43.20/D1.74/D0.95,1,N,,,1980,1900,0,,,0,0,3,1,C,N,,,,1980,0,326.6596773
127.1231435,37.5428242,25-01310,T,SN,CH,0366-110,SB007,377052315,SB25,13,0366-110-1,0366-100-1,1,12,1,1980.12.31,0,450,0,0,1,36.15,17.19,17.45,16.17,15.91,0.57,1.09,0.83,7.19,999,,C,,,Ø450,0366-110/Ø450,Ø450/L36.15,Ø450/L36.15/D0.57/D1.09,1980/Ø450/L36.15,1980/HP/Ø450/L36.15/D16.17/D15.91/S7.19,1980/HP/Ø450/L36.15/D0.57/D1.09,40,N,,,1980,2010,0,,,0,1,5,1,C,Y,,,,1980,0,37.53814602
127.1465228,37.52649241,25-13951,T,SN,GDG,6610-200,SB007,377052350,SB25,13,6610-200-1,6600-500-1,1,12,1,2019.6.30,0,450,0,0,1,17.9,30.06,30.09,28.94,28.61,0.67,1.03,0.85,18.44,999,,,,,Ø450,6610-200/Ø450,Ø450/L17.90,Ø450/L17.90/D0.67/D1.03,2019/Ø450/L17.90,2019/HP/Ø450/L17.90/D28.94/D28.61/S18.44,2019/HP/Ø450/L17.90/D0.67/D1.03,71,N,,,2019,2018,0,6,1,0,2,2,1,,N,,1,2018년 노후하수관로 정비공사(2권역),2019,0,349.0826943
127.1249821,37.54344106,25-13967,T,SN,CH,0371-400,SB007,377052315,SB25,13,0371-400-01,0372-100-1,1,12,1,2019.6.30,0,450,0,0,1,3.67,16.16,16.15,14.9,14.86,0.81,0.84,0.82,10.9,999,,,,,Ø450,0371-400/Ø450,Ø450/L3.67,Ø450/L3.67/D0.81/D0.84,2019/Ø450/L3.67,2019/HP/Ø450/L3.67/D14.90/D14.86/S10.90,2019/HP/Ø450/L3.67/D0.81/D0.84,71,N,,,2019,1900,0,,,0,2,2,1,,N,,2,2018년 노후하수관로 정비공사(4권역),2019,0,121.0300031
127.1422047,37.52997011,25-12295,T,SN,KDT,0220-201,SB007,377052349,SB25,13,0220-201-1,0220-202-1,1,12,1,1900.1.1,0,450,0,0,1,11.96,20.28,20.12,19.38,19.22,0.45,0.45,0.45,13.38,999,,D,,,Ø450,0220-201/Ø450,Ø450/L11.96,Ø450/L11.96/D0.45/D0.45,1900/Ø450/L11.96,1900/HP/Ø450/L11.96/D19.38/D19.22/S13.38,1900/HP/Ø450/L11.96/D0.45/D0.45,1,N,,,1900,2010,0,,,0,1,3,1,D,N,,,,1900,0,339.1030611
127.1237988,37.54485426,25-01839,T,SN,CH,0378-400,SB007,377052315,SB25,13,0378-400-1,0378-500-1,1,12,1,1980.12.31,0,450,0,0,1,12.87,16.78,16.58,15.53,15.54,0.8,0.59,0.7,0.78,999,,C,,,Ø450,0378-400/Ø450,Ø450/L12.87,Ø450/L12.87/D0.80/D0.59,1980/Ø450/L12.87,1980/HP/Ø450/L12.87/D15.53/D15.54/S0.78,1980/HP/Ø450/L12.87/D0.80/D0.59,1,N,,,1980,1900,0,,,0,0,3,1,C,N,,,,1980,0,90.85759501
127.1292531,37.54252687,25-01255,T,SN,CH,,SB020,377052327,SB25,12,,,999,999,999,1900.1.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,999,,,,,,,,,,,,99,N,,,1900,1900,0,,,0,0,99,1,,N,,999,,1900,0,346.6737712
127.1437563,37.53237874,25-08616,T,SN,GDG,0020-108,SB007,377052339,SB25,13,0020-108-1,0020-109-1,1,12,1,1991.1.1,0,450,0,0,1,18.07,28.28,27.36,27.05,26.17,0.78,0.74,0.76,48.7,999,,C,,,Ø450,0020-108/Ø450,Ø450/L18.07,Ø450/L18.07/D0.78/D0.74,1991/Ø450/L18.07,1991/HP/Ø450/L18.07/D27.05/D26.17/S48.70,1991/HP/Ø450/L18.07/D0.78/D0.74,1,N,,,1991,1900,0,,,0,0,3,1,C,N,,,,1991,0,104.703485
127.1245299,37.54208248,25-01316,T,SN,CH,0368-106,SB007,377052315,SB25,13,0368-106-1,0368-100-1,1,12,1,1980.12.31,0,600,0,0,1,7.47,16.82,16.74,14.92,14.97,1.3,1.17,1.24,6.69,999,,C,,,Ø600,0368-106/Ø600,Ø600/L7.47,Ø600/L7.47/D1.30/D1.17,1980/Ø600/L7.47,1980/HP/Ø600/L7.47/D14.92/D14.97/S6.69,1980/HP/Ø600/L7.47/D1.30/D1.17,40,N,,,1980,1900,0,,,0,0,5,1,C,Y,,,,1980,0,14.70603137
127.1311169,37.55547085,25-04301,T,SN,AS,0014-103,SB007,377051887,SB25,13,0014-103-1,0014-115-01,1,12,1,2019.6.30,0,300,0,0,1,2,16.62,16.6,15.84,15.62,0.48,0.68,0.58,110,999,,,,,Ø300,0014-103/Ø300,Ø300/L2.00,Ø300/L2.00/D0.48/D0.68,2019/Ø300/L2.00,2019/HP/Ø300/L2.00/D15.84/D15.62/S110,2019/HP/Ø300/L2.00/D0.48/D0.68,71,N,,,1980,2019,0,1,1,0,2,2,1,M,N,,2,2018년 노후하수관로 정비공사(4권역),2019,0,308.2832766
127.1425022,37.55122815,25-07768,T,SN,ML,0043-100,SB007,377051899,SB25,13,0045-200-1,0043-200-1,1,12,1,1971.12.10,0,450,0,0,1,44.13,38.23,36.36,36.87,35.02,0.91,0.89,0.9,41.92,999,,C,,,Ø450,0043-100/Ø450,Ø450/L44.13,Ø450/L44.13/D0.91/D0.89,1971/Ø450/L44.13,1971/HP/Ø450/L44.13/D36.87/D35.02/S41.92,1971/HP/Ø450/L44.13/D0.91/D0.89,1,N,,,1900,1900,0,,,0,0,3,1,C,N,,,,1971,0,94.31178112
127.1319822,37.5300153,25-11475,T,SN,KDT,0207-302,SB007,377052337,SB25,13,0207-302-1,0207-301-1,1,12,1,1980.12.30,0,600,0,0,1,43.87,15.29,15.96,13.95,14.55,0.74,0.81,0.78,13.68,999,,D,,,Ø600,0207-302/Ø600,Ø600/L43.87,Ø600/L43.87/D0.74/D0.81,1980/Ø600/L43.87,1980/HP/Ø600/L43.87/D13.95/D14.55/S13.68,1980/HP/Ø600/L43.87/D0.74/D0.81,1,N,,,1980,1900,0,,,0,0,3,1,D,N,,,,1980,0,106.2754314
127.1355657,37.55147042,25-13958,T,SN,CH,7800-100,SB007,377051898,SB25,13,7800-100-1,7800-200-1,1,43,1,2019.6.30,0,600,0,0,1,27.98,25.44,24.24,24.14,22.9,0.7,0.74,0.72,44.32,999,,,,,Ø600,7800-100/Ø600,Ø600/L27.98,Ø600/L27.98/D0.70/D0.74,2019/Ø600/L27.98,2019/PRC/Ø600/L27.98/D24.14/D22.90/S44.32,2019/PRC/Ø600/L27.98/D0.70/D0.74,71,N,,,1980,2018,0,1,1,0,2,2,1,C,N,,1,2018년 노후하수관로 정비공사(4권역),2019,0,1.639423237
127.1344302,37.55037978,25-02433,T,SN,CH,0164-102,SB007,377051897,SB25,13,0164-102-1,0164-100-1,1,12,1,2016.12.31,0,450,0,0,1,22.03,30.95,30.23,29.35,28.73,1.15,1.05,1.1,28.14,999,,,,,Ø450,0164-102/Ø450,Ø450/L22.03,Ø450/L22.03/D1.15/D1.05,2016/Ø450/L22.03,2016/HP/Ø450/L22.03/D29.35/D28.73/S28.14,2016/HP/Ø450/L22.03/D1.15/D1.05,71,N,,,1980,2016,0,1,1,0,2,2,1,C,Y,,,둔촌동 611-1~4일대 원형관로 보수보강 공사,2016,0,266.6738055
127.1404705,37.54108336,25-10372,T,SN,KDT,,SB020,377052329,SB25,12,,,999,999,999,1980.12.30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,999,,,,,,,,,,,,99,N,,,1900,1900,0,,,0,0,99,1,,N,,999,,1980,0,183.6525669
127.1347506,37.52602895,25-11757,T,SN,KDT,0235-205,SB007,377052347,SB25,13,0235-205-1,0235-206-1,1,12,1,2017.12.31,0,600,0,0,1,54.78,17.44,16.75,15.24,14.28,1.6,1.87,1.74,17.52,999,,,,,Ø600,0235-205/Ø600,Ø600/L54.78,Ø600/L54.78/D1.60/D1.87,2017/Ø600/L54.78,2017/HP/Ø600/L54.78/D15.24/D14.28/S17.52,2017/HP/Ø600/L54.78/D1.60/D1.87,71,N,,,1980,2017,0,1,1,0,2,2,1,D,N,,,2017년 관내 하수도구조물 정비공사(연간단가),2017,0,177.1362348
127.1326626,37.52420439,25-11806,T,SN,KDT,0238-201,SB007,377052357,SB25,13,0238-201-1,0238-200-1,1,12,1,1980.12.30,0,600,0,0,1,61.3,15.62,15.75,14.45,14.09,0.57,1.06,0.81,5.87,999,,B,,,Ø600,0238-201/Ø600,Ø600/L61.30,Ø600/L61.30/D0.57/D1.06,1980/Ø600/L61.30,1980/HP/Ø600/L61.30/D14.45/D14.09/S5.87,1980/HP/Ø600/L61.30/D0.57/D1.06,1,N,,,1980,1900,0,,,0,0,3,1,B,N,,,,1980,0,20.26617326
127.1370316,37.52867266,25-13219,T,SN,GDG,,SB020,377052348,SB25,13,,,999,999,1,2019.6.30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,999,,,,,,,,,,,,71,N,,,1900,1900,0,,,0,2,2,1,,N,,1,,2019,0,31.43162728
127.123555,37.54335517,25-03437,T,SN,CH,0366-105,SB007,377052315,SB25,13,0366-105-1,0366-100-1,1,12,1,1980.12.31,0,450,0,0,1,33.21,17.14,17.45,15.85,15.73,0.84,1.27,1.06,3.61,999,,C,,,Ø450,0366-105/Ø450,Ø450/L33.21,Ø450/L33.21/D0.84/D1.27,1980/Ø450/L33.21,1980/HP/Ø450/L33.21/D15.85/D15.73/S3.61,1980/HP/Ø450/L33.21/D0.84/D1.27,1,N,,,1980,1900,0,,,0,0,3,1,C,N,,,,1980,0,219.1737248
127.136056,37.55106898,25-13961,T,SN,CH,7810-200,SB007,377051898,SB25,13,7810-200-1,0138-100-1,1,12,1,2019.6.30,0,600,0,0,1,49.06,27.11,25.07,25.21,23.32,1.3,1.15,1.23,38.52,999,,,,,Ø600,7810-200/Ø600,Ø600/L49.06,Ø600/L49.06/D1.30/D1.15,2019/Ø600/L49.06,2019/HP/Ø600/L49.06/D25.21/D23.32/S38.52,2019/HP/Ø600/L49.06/D1.30/D1.15,71,N,,,1980,2018,0,1,1,0,2,2,1,C,N,,1,2018년 노후하수관로 정비공사(4권역),2019,0,354.3064708
127.13075,37.53565811,25-10727,T,SN,KDT,0187-302,SB007,377052327,SB25,13,0187-302-1,0187-300-1,1,12,1,1900.1.1,0,450,0,0,1,16.12,21.92,20.63,20.81,19.53,0.66,0.65,0.66,79.4,999,,D,,,Ø450,0187-302/Ø450,Ø450/L16.12,Ø450/L16.12/D0.66/D0.65,1900/Ø450/L16.12,1900/HP/Ø450/L16.12/D20.81/D19.53/S79.40,1900/HP/Ø450/L16.12/D0.66/D0.65,1,N,,,1900,1900,0,,,0,0,3,1,D,N,,,,1900,0,106.7244002
127.1337118,37.54796617,25-01530,T,SN,CH,0261-103,SB007,377052307,SB25,13,0261-103-1,0261-104-1,1,12,1,1980.12.31,0,450,0,0,1,31.27,22.77,21.48,21.51,20.26,0.81,0.77,0.79,39.97,999,,C,,,Ø450,0261-103/Ø450,Ø450/L31.27,Ø450/L31.27/D0.81/D0.77,1980/Ø450/L31.27,1980/HP/Ø450/L31.27/D21.51/D20.26/S39.97,1980/HP/Ø450/L31.27/D0.81/D0.77,23,N,,,1980,1900,0,,,0,0,3,1,C,N,,,,1980,0,261.9210138
127.1413146,37.55206005,25-07882,T,SN,ML,0040-100,SB007,377051899,SB25,13,0040-100-1,0040-200-1,1,12,1,1972.3.27,0,450,0,0,1,13.52,40.05,39.9,38.4,38.44,1.2,1.01,1.11,2.96,999,,C,,,Ø450,0040-100/Ø450,Ø450/L13.52,Ø450/L13.52/D1.20/D1.01,1972/Ø450/L13.52,1972/HP/Ø450/L13.52/D38.40/D38.44/S2.96,1972/HP/Ø450/L13.52/D1.20/D1.01,1,N,,,1900,1900,0,,,0,0,3,1,C,N,,,,1972,0,91.46581389
127.1644046,37.55663886,25-13989,T,SN,SLO,5700-200,SB010,377051983,SB25,13,5700-200-1,5700-300-1,2,5,1,2019.9.30,0,450,0,0,1,13.76,22.94,22.76,21.11,20.79,1.38,1.52,1.45,23.26,999,,,,,Ø450,5700-200/Ø450,Ø450/L13.76,Ø450/L13.76/D1.38/D1.52,2019/Ø450/L13.76,2019/PE/Ø450/L13.76/D21.11/D20.79/S23.26,2019/PE/Ø450/L13.76/D1.38/D1.52,62,N,,,2019,2019,0,1,1,0,2,2,2,,N,,1,"고덕주공2단지 지하시설물 도로,하수도",2019,0,79.97803242
127.1452853,37.53336452,25-09077,T,SN,GDG,0017-113,SB007,377052340,SB25,13,0017-113-1,0017-114-1,1,12,1,2019.6.30,0,600,0,0,1,20.42,27.36,26.08,25.1,24.12,1.66,1.36,1.51,47.99,999,,,,,Ø600,0017-113/Ø600,Ø600/L20.42,Ø600/L20.42/D1.66/D1.36,2019/Ø600/L20.42,2019/HP/Ø600/L20.42/D25.10/D24.12/S47.99,2019/HP/Ø600/L20.42/D1.66/D1.36,71,N,,,1900,2018,0,1,1,0,2,2,1,C,N,,1,2018년 노후하수관로 정비공사(2권역),2019,0,14.40986428
127.1299391,37.54381299,25-01729,T,SN,CH,0349-103,SB007,377052316,SB25,13,0347-408-1,0349-104-1,1,12,1,1900.1.1,0,600,0,0,1,45.37,18.03,17.64,16.8,16.66,0.63,0.38,0.51,3.09,999,,C,,,Ø600,0349-103/Ø600,Ø600/L45.37,Ø600/L45.37/D0.63/D0.38,1900/Ø600/L45.37,1900/HP/Ø600/L45.37/D16.80/D16.66/S3.09,1900/HP/Ø600/L45.37/D0.63/D0.38,40,N,,,1900,1900,0,,,0,0,5,1,C,Y,,,,1900,0,289.9341173
127.1328585,37.52473361,25-11809,T,SN,KDT,0238-200,SB007,377052357,SB25,13,0238-200-1,0238-250-01,1,12,1,1980.12.30,0,900,0,0,1,26.66,15.75,15.69,13.56,13.27,1.29,1.52,1.41,10.88,999,,D,,,Ø900,0238-200/Ø900,Ø900/L26.66,Ø900/L26.66/D1.29/D1.52,1980/Ø900/L26.66,1980/HP/Ø900/L26.66/D13.56/D13.27/S10.88,1980/HP/Ø900/L26.66/D1.29/D1.52,2,N,,,1980,2010,0,,,0,1,3,1,D,N,,,,1980,0,299.1188087
127.1463042,37.52665714,25-13949,T,SN,GDG,6600-600,SB007,377052350,SB25,13,6600-600-1,0103-502-1,1,12,1,2019.6.30,0,600,0,0,1,11.28,29.13,28.71,27.85,27.42,0.68,0.69,0.69,38.12,999,,,,,Ø600,6600-600/Ø600,Ø600/L11.28,Ø600/L11.28/D0.68/D0.69,2019/Ø600/L11.28,2019/HP/Ø600/L11.28/D27.85/D27.42/S38.12,2019/HP/Ø600/L11.28/D0.68/D0.69,71,N,,,2019,2018,0,6,1,0,2,2,1,,N,,1,2018년 노후하수관로 정비공사(2권역),2019,0,240.582243
127.1350673,37.52537641,25-11817,T,SN,KDT,0235-100,SB001,377052348,SB25,13,0235-100-00,0235-200-00,1,30,24,1980.12.30,0,0,2.2,2,1,49.23,17.18,16.84,14.3,14.33,0.88,0.51,0.7,0.61,999,,C,,,□2.2X2.0,0235-100/□2.2X2.0,□2.2X2.0/L49.23,□2.2X2.0/L49.23/D0.88/D0.51,1980/□2.2X2.0/L49.23,1980/RCB/□2.2X2.0/L49.23/D14.30/D14.33/S0.61,1980/RCB/□2.2X2.0/L49.23/D0.88/D0.51,2,N,,,1980,1900,0,,,0,0,3,1,C,N,,,,1980,0,282.4506929
127.1475857,37.53311907,25-09006,T,SN,GDG,0022-402,SB007,377052340,SB25,13,0022-402-1,0022-403-1,1,43,1,2019.6.30,0,450,0,0,1,38.5,29.13,28.59,27.8,27.29,0.88,0.85,0.87,13.25,999,,,,,Ø450,0022-402/Ø450,Ø450/L38.50,Ø450/L38.50/D0.88/D0.85,2019/Ø450/L38.50,2019/PRC/Ø450/L38.50/D27.80/D27.29/S13.25,2019/PRC/Ø450/L38.50/D0.88/D0.85,71,N,,,1900,2018,0,1,1,0,2,2,1,C,N,,1,2018년 노후하수관로 정비공사(2권역),2019,0,263.4739058
127.1229945,37.54325166,25-03529,T,SN,CH,0365-100,SB007,377052315,SB25,13,0365-100-1,0366-100-1,1,12,1,2019.6.30,0,600,0,0,1,35.87,17.89,17.45,16.19,15.6,1.1,1.25,1.18,16.45,999,,,,,Ø600,0365-100/Ø600,Ø600/L35.87,Ø600/L35.87/D1.10/D1.25,2019/Ø600/L35.87,2019/HP/Ø600/L35.87/D16.19/D15.60/S16.45,2019/HP/Ø600/L35.87/D1.10/D1.25,71,N,,,1980,2018,0,1,1,0,2,2,1,C,N,,1,2018년 노후하수관로 정비공사(4권역),2019,0,112.4477148
127.1334708,37.55033385,25-02496,T,SN,CH,0166-101,SB007,377051897,SB25,13,0264-200-1,0166-102-1,1,12,1,1980.12.31,0,600,0,0,1,50.2,27.42,26.05,25.64,24.83,1.18,0.62,0.9,16.14,999,,C,,,Ø600,0166-101/Ø600,Ø600/L50.20,Ø600/L50.20/D1.18/D0.62,1980/Ø600/L50.20,1980/HP/Ø600/L50.20/D25.64/D24.83/S16.14,1980/HP/Ø600/L50.20/D1.18/D0.62,40,N,,,1980,2012,0,,,0,1,5,1,C,Y,,,2012 관내 하수도 구조물 정비공사,1980,0,11.00494129
127.1303259,37.52764321,25-11532,T,SN,KDT,0212-202,SB007,377052347,SB25,13,0212-202-1,0212-203-1,1,12,1,1980.12.30,0,450,0,0,1,18.67,14.88,15.04,13.09,13.27,1.34,1.32,1.33,9.64,999,,D,,,Ø450,0212-202/Ø450,Ø450/L18.67,Ø450/L18.67/D1.34/D1.32,1980/Ø450/L18.67,1980/HP/Ø450/L18.67/D13.09/D13.27/S9.64,1980/HP/Ø450/L18.67/D1.34/D1.32,11,N,,,1980,1900,0,,,0,0,3,1,D,N,,,,1980,0,90.30724533
127.142494,37.55118343,25-07792,T,SN,ML,0045-300,SB007,377051899,SB25,13,0045-300-1,0045-400-1,1,12,1,1971.12.10,0,600,0,0,1,45.54,38.08,35.68,36.32,33.92,1.16,1.16,1.16,52.7,999,,B,,,Ø600,0045-300/Ø600,Ø600/L45.54,Ø600/L45.54/D1.16/D1.16,1971/Ø600/L45.54,1971/HP/Ø600/L45.54/D36.32/D33.92/S52.70,1971/HP/Ø600/L45.54/D1.16/D1.16,23,N,,,1900,1900,0,,,0,0,3,1,B,N,,,,1971,0,170.8147624
127.1336525,37.54816456,25-01532,T,SN,CH,0261-102,SB007,377052307,SB25,13,0261-102-1,0261-103-1,1,12,1,1980.12.31,0,450,0,0,1,22.72,22.84,22.77,21.64,21.63,0.75,0.69,0.72,0.44,999,,C,,,Ø450,0261-102/Ø450,Ø450/L22.72,Ø450/L22.72/D0.75/D0.69,1980/Ø450/L22.72,1980/HP/Ø450/L22.72/D21.64/D21.63/S0.44,1980/HP/Ø450/L22.72/D0.75/D0.69,23,N,,,1980,1900,0,,,0,0,3,1,C,N,,,,1980,0,203.8259245
127.1328348,37.55232718,25-02722,T,SN,CH,0170-100,SB007,377051897,SB25,13,0038-101-1,0170-200-1,1,12,1,1980.12.31,0,600,0,0,1,53.22,19.96,19.7,18.46,17.76,0.9,1.34,1.12,13.15,999,,C,,,Ø600,0170-100/Ø600,Ø600/L53.22,Ø600/L53.22/D0.90/D1.34,1980/Ø600/L53.22,1980/HP/Ø600/L53.22/D18.46/D17.76/S13.15,1980/HP/Ø600/L53.22/D0.90/D1.34,1,N,,,1980,1900,0,,,0,0,3,1,C,N,,,,1980,0,186.6153153
127.1243817,37.54162967,25-01315,T,SN,CH,0368-101,SB007,377052315,SB25,13,0368-101-1,0368-102-1,1,12,1,2019.6.30,0,600,0,0,1,17.99,17.48,17.22,15.78,15.62,1.1,1,1.05,8.89,999,,,,,Ø600,0368-101/Ø600,Ø600/L17.99,Ø600/L17.99/D1.10/D1.00,2019/Ø600/L17.99,2019/HP/Ø600/L17.99/D15.78/D15.62/S8.89,2019/HP/Ø600/L17.99/D1.10/D1.00,71,N,,,1980,2018,0,1,1,0,2,2,1,C,N,,1,2018년 노후하수관로 정비공사(4권역),2019,0,16.85081771
127.1451684,37.5330951,25-09081,T,SN,GDG,0017-104,SB007,377052340,SB25,13,0017-104-1,0017-113-1,1,12,1,1900.1.1,0,600,0,0,1,31.65,28.83,27.36,26.2,24.93,2.03,1.83,1.93,40.13,999,,C,,,Ø600,0017-104/Ø600,Ø600/L31.65,Ø600/L31.65/D2.03/D1.83,1900/Ø600/L31.65,1900/HP/Ø600/L31.65/D26.20/D24.93/S40.13,1900/HP/Ø600/L31.65/D2.03/D1.83,1,N,,,1900,1900,0,,,0,0,3,1,C,N,,,,1900,0,23.12327395
