X,Y,GU_NM,HNR_NAM,MTC_AT,MASTERNO,SLAVENO,NEADRES_NM,TRE_SOM,THT_HG,RM,MGE_LVL,LC,EVMT_IFNE,PLT_DE,RPRUNG_CN,ROAD_LT,ETC,GU_NO,DONG_NM,ETRC_YNO,SN,RPLNT_CN,ITM_ERY,BHT_DM,RNK_LC_CN,WTRTB_BT,EXT_YNO,MGE_ORG,DME_ETT,CMFE_LU_ST,DSPRVN_CN,MGE_MTE,MNCXPN_CT,TRE_IDN,TFCLNE_CO,PTN_CVR,WIDTH_NM,VAL_LVL,RNK_BHT_HG,WDPT_NM,CREAT_DE,PO_FE_NM
127.1433051,37.54768122,강동구,,,,,,8,10,,2,,0,,,0,,25,,1,0,,6,15,9,5,0,푸른도시과,2,0,,0,,25-둔촌로-가-0725,0,1,둔촌로,0,3,은행나무,,
127.1498312,37.5369125,강동구,,,,,,8,12,,32,,0,,,0,,25,,1,0,,6,15,12,3,0,푸른도시과,2,0,,0,,25-천호대로-가-0764,0,1,천호대로,0,6,은행나무,,
127.142335,37.55824342,강동구,,,,,,8,3,,2,산,0,,,0,,25,,2,0,,6,18,6,1,0,푸른도시과,2,0,,0,,25-고덕뒷길-가-0069,0,1,고덕뒷길,0,9,은행나무,,
127.1433871,37.55850535,강동구,,,,,,4,4,,2,산,0,,,0,,25,,2,52,,6,29,6,1,0,푸른도시과,2,0,,0,,25-고덕뒷길-가-0052,0,1,고덕뒷길,0,6,은행나무,,
127.1538051,37.54118495,강동구,,,,,,8,9,,2,,0,,,0,,25,,1,0,,6,19,12,3,0,푸른도시과,2,0,,0,,25-방아다리길-가-0167,0,1,방아다리길,0,3,은행나무,,
127.1377655,37.5199854,강동구,,,,,,8,8,,1,208동,0,,0406약전지,0,,25,,2,565,,8,27,12,5,0,푸른도시과,2,0,,0,,25-강동대로-가-0565,0,2,강동대로,0,6,은행나무,,
127.1715528,37.54591917,강동구,,,,,,8,9,,32,,0,,,0,,25,,1,0,,6,17,12,3,0,푸른도시과,2,0,,0,,25-천호대로-가-1031,0,1,천호대로,0,6,은행나무,,
127.1771232,37.56848739,강동구,,,,,,8,7,,3,,0,,,0,,25,,2,0,,6,11,6,3,0,푸른도시과,2,0,,0,,25-오동나무길-가-0103,0,1,오동나무길,0,3,은행나무,,
127.1314882,37.55950226,강동구,,,,,,8,9,,3,,0,,,0,,25,,2,0,,6,26,6,3,0,푸른도시과,2,0,,0,,25-선사들목길-가-0068,0,1,선사들목길,0,3,은행나무,,
127.1400847,37.55537959,강동구,,,,,,8,11,,2,,0,,,0,,25,,1,0,,6,31,6,3,0,푸른도시과,2,0,,0,,25-고덕동길-가-0603-128,0,1,고덕동길,0,6,은행나무,,
127.1567916,37.56194963,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,0,,6,26,9,3,0,푸른도시과,2,0,,0,,25-방아다리길-가-0554,0,1,방아다리길,0,3,은행나무,,
127.1556426,37.54528732,강동구,,,,,,8,14,,2,,0,,,0,,25,,1,256,,6,15,12,4,0,푸른도시과,2,0,,0,,25-방아다리길-가-0256,0,1,방아다리길,0,3,은행나무,,
127.1284288,37.55296471,강동구,,,,,,8,6,,2,,0,,,0,,25,,2,0,,6,14,9,2,0,푸른도시과,2,0,,0,,25-선사로-가-0522,0,1,선사로,0,3,은행나무,,
127.1444719,37.5557488,강동구,,,,,,8,8,,2,,0,,,0,,25,,2,628,,6,38,9,4,0,푸른도시과,2,0,,0,,25-둔촌로-가-0628,0,1,둔촌로,0,9,은행나무,,
127.1722459,37.55392699,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,0,,6,20,9,3,0,푸른도시과,2,0,,0,,25-상일동길-가-0223,0,1,상일동길,0,3,은행나무,,
127.1526996,37.53921999,강동구,,,,,,8,10,,2,,0,,,0,,25,,1,0,,6,18,12,3,0,푸른도시과,2,0,,0,,25-방아다리길-가-1084,0,1,방아다리길,0,3,은행나무,,
127.1725631,37.55145516,강동구,,,,,,8,5,,2,,0,,,0,,25,,1,0,,6,25,9,2,0,푸른도시과,2,0,,0,,25-상일동길-가-0783,0,1,상일동길,0,3,은행나무,,
127.1353236,37.52106596,강동구,,,,,,8,8,,1,208동,0,,,0,,25,,1,0,,8,17,12,5,0,푸른도시과,2,0,,0,,25-강동대로-가-0526,0,2,강동대로,0,6,은행나무,,
127.1777688,37.56867992,강동구,,,,,,8,7,,3,,0,,,0,,25,,2,0,,4,11,6,3,0,푸른도시과,2,0,,0,,25-오동나무길-가-0109,0,1,오동나무길,0,3,은행나무,,
127.1542925,37.55294085,강동구,,,,,,8,7,,3,,0,,,0,,25,,2,0,,6,8,6,3,0,푸른도시과,2,0,,0,,25-약속길-가-0001,0,1,약수터길,0,3,은행나무,,
127.1394387,37.55479646,강동구,,,,,,8,9,,2,,0,,,0,,25,,1,0,,6,14,9,3,0,푸른도시과,2,0,,0,,25-고덕동길-가-0614,0,1,고덕동길,0,3,은행나무,,
127.1695524,37.55588285,강동구,,,,,,8,8,,3,,0,,,0,,25,,2,122,,6,9,6,4,0,푸른도시과,2,0,,0,,25-게내안길-가-0122,0,1,게내안길,0,3,은행나무,,
127.142055,37.54084143,강동구,,,,,,8,10,,2,,0,,,0,,25,,1,0,,6,20,12,4,0,푸른도시과,2,0,,0,,25-성내길-가-0250,0,1,성내길,0,3,은행나무,,
127.151357,37.55475694,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,0,,6,14,9,3,0,푸른도시과,2,0,,0,,25-고덕동길-가-0422,0,1,고덕동길,0,3,은행나무,,
127.144719,37.55765872,강동구,,,,,,8,8,,2,롯데캐슬,0,,,0,,25,,2,0,,6,48,9,2,0,푸른도시과,2,0,,0,,25-둔촌로-가-0588,0,1,둔촌로,0,6,은행나무,,
127.1432717,37.52703071,강동구,,,,,,8,8,,3,,0,,,0,,25,,2,0,,8,22,6,4,0,푸른도시과,2,0,,0,,25-성내동안길-가-0303,0,1,성내동안길,0,3,은행나무,,
127.1280111,37.52765788,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,130,,6,28,9,4,0,푸른도시과,2,0,,0,,25-성내동길-가-0130,0,1,성내동길,0,6,은행나무,,
127.1418657,37.55700206,강동구,,,,,,8,10,,2,,0,,,0,,25,,2,0,,6,21,6,3,0,푸른도시과,2,0,,0,,25-고덕동길-가-0603-095,0,1,고덕동길,0,9,은행나무,,
127.145656,37.52855243,강동구,,,,,,8,7,,2,장수설렁탕,0,,,0,,25,,2,0,,6,25,6,4,0,푸른도시과,2,0,,0,,25-보훈길-가-0020,0,1,보훈길,0,6,은행나무,,
127.1247679,37.55365224,강동구,,,,,,8,7,,2,,0,,,0,,25,,1,0,,6,13,9,4,0,푸른도시과,2,0,,0,,25-88하단길-가-0149,0,1,88하단길,0,3,은행나무,,
127.132901,37.56229414,강동구,,,,,,8,10,,2,,0,,,0,,25,,1,254,,6,34,9,3,0,푸른도시과,2,0,,0,,25-선사로-가-0254,0,1,선사로,0,6,은행나무,,
127.171108,37.56218924,강동구,,,,,,4,10,,3,,0,,,0,,25,,1,0,,6,18,6,4,0,푸른도시과,2,0,,0,,25-강일동길-가-0008,0,1,강일동길,0,9,은행나무,,
127.1568593,37.55756499,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,0,,6,23,9,3,0,푸른도시과,2,0,,0,,25-방아다리길-가-0453,0,1,방아다리길,0,3,은행나무,,
127.1558949,37.54673747,강동구,,,,,,8,11,,2,,0,,,0,,25,,1,916,,6,20,12,4,0,푸른도시과,2,0,,0,,25-방아다리길-가-0916,0,1,방아다리길,0,3,은행나무,,
127.1374227,37.54114041,강동구,,,,,,4,7,,3,,0,,,0,,25,,1,0,,6,26,9,3,0,푸른도시과,2,0,,0,,25-성내길-가-0495,0,1,성내길,0,6,은행나무,,
127.1434105,37.53095384,강동구,,,,,,8,4,,3,누리움,0,,,0,,25,,1,0,,6,15,6,1,0,푸른도시과,2,0,,0,,25-명일로-가-0546,0,1,명일로,0,3,은행나무,,
127.1565874,37.55350615,강동구,,,,,,8,7,,2,상일동,0,,,0,,25,,2,0,,6,9,9,3,0,푸른도시과,2,0,,0,,25-방아다리길-가-0408,0,1,방아다리길,0,6,은행나무,,
127.1620915,37.55603408,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,0,,6,22,9,3,0,푸른도시과,2,0,,0,,25-고덕동길-가-1167,0,1,고덕동길,0,3,은행나무,,
127.1426574,37.52705471,강동구,,,,,,8,5,,2,,0,,,0,,25,,1,199,,6,19,6,4,0,푸른도시과,2,0,,0,,25-성내동안길-가-0199,0,1,성내동안길,0,6,은행나무,,
127.1550605,37.5441712,강동구,,,,,,8,14,,32,,0,,,0,,25,,1,0,,6,21,12,6,0,푸른도시과,2,0,,0,,25-방아다리길-가-0234,0,1,방아다리길,0,6,은행나무,,
127.1344677,37.54722637,강동구,,,,,,4,9,,2,,0,,,0,,25,,1,0,,6,19,6,3,0,푸른도시과,2,0,,0,,25-상암길-가-0215,0,1,상암길,0,6,은행나무,,
127.1713929,37.55572569,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,0,,6,12,9,2,0,푸른도시과,2,0,,0,,25-상일동길-가-0632,0,1,상일동길,0,3,은행나무,,
127.1562565,37.54774492,강동구,,,,,,8,15,,32,,0,,,0,,25,,2,0,,6,29,12,5,0,푸른도시과,2,0,,0,,25-방아다리길-가-0289,0,1,방아다리길,0,3,은행나무,,
127.1564865,37.55583879,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,0,,6,15,9,4,0,푸른도시과,2,0,,0,,25-방아다리길-가-0737,0,1,방아다리길,0,3,은행나무,,
127.1565522,37.55246634,강동구,,,,,,8,11,,3,,0,,,0,,25,,2,383,,6,13,3,4,0,푸른도시과,2,0,,0,,25-방아다리길-가-0383,0,1,방아다리길,0,3,은행나무,,
127.1539891,37.54229682,강동구,,,,,,8,13,,2,,0,,,0,,25,,1,0,,6,20,12,4,0,푸른도시과,2,0,,0,,25-방아다리길-가-0998,0,1,방아다리길,0,3,은행나무,,
127.1449125,37.53450479,강동구,,,,,,8,5,,2,파리바게트,0,,,0,,25,,2,497,,6,28,9,2,0,푸른도시과,2,0,,0,,25-명일로-가-0497,0,1,명일로,0,3,은행나무,,
127.1412287,37.5415137,강동구,,,,,,8,11,,2,,0,,,0,,25,,1,803,,6,12,12,3,0,푸른도시과,2,0,,0,,25-둔촌로-가-0803,0,1,둔촌로,0,3,은행나무,,
127.136063,37.5344813,강동구,,,,,,4,7,,2,,0,,,0,,25,,2,0,,6,19,12,4,0,푸른도시과,2,0,,0,,25-천호대로-가-0593,0,1,천호대로,0,6,은행나무,,
127.1268962,37.52483472,강동구,,,,,,8,8,,2,현대그린타운빌딩,0,,,0,,25,,2,0,,6,22,12,4,0,푸른도시과,2,0,,0,,25-강동대로-가-0436,0,2,강동대로,0,3,은행나무,,
127.1565315,37.55729452,강동구,,,,,,8,6,,3,,0,,,0,,25,,2,0,,6,10,6,3,0,푸른도시과,2,0,,0,,25-방아다리길-가-0687,0,1,방아다리길,0,3,은행나무,,
127.1360876,37.55481307,강동구,,,,,,8,10,,2,,0,,,0,,25,,1,0,,6,12,9,3,0,푸른도시과,2,0,,0,,25-고덕동길-가-0660,0,1,고덕동길,0,3,은행나무,,
127.1689434,37.5613919,강동구,,,,,,8,10,,2,,0,,,0,,25,,2,0,,6,12,9,4,0,푸른도시과,2,0,,0,,25-샘터길-가-0489,0,1,샘터길,0,3,은행나무,,
127.173381,37.54831636,강동구,,,,,,8,4,,2,강변도로,0,,,0,,25,,2,0,,6,16,9,2,0,푸른도시과,2,0,,0,,25-상일동길-가-0028,0,1,상일동길,0,3,은행나무,,
127.126889,37.52487235,강동구,,,,,,8,9,,2,,0,,,0,,25,,2,0,,6,10,12,4,0,푸른도시과,2,0,,0,,25-강동대로-가-0225,0,1,강동대로,0,3,은행나무,,
127.1439497,37.53444031,강동구,,,,,,8,9,,2,,0,,,0,,25,,2,0,,6,25,12,4,0,푸른도시과,2,0,,0,,25-천호대로-가-0667,0,1,천호대로,0,3,은행나무,,
127.1747587,37.56678528,강동구,,,,,,8,5,,3,,0,,,0,,25,,1,0,,6,17,3,2,0,푸른도시과,2,0,,0,,25-가래여울길-가-0003,0,1,가래여울길,0,3,은행나무,,
127.1446535,37.55709369,강동구,,,,,,8,11,,2,,0,,,0,,25,,2,0,,6,36,9,8,0,푸른도시과,2,0,,0,,25-둔촌로-가-0606,0,1,둔촌로,0,6,은행나무,,
127.1569082,37.55550094,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,0,,6,18,9,3,0,푸른도시과,2,0,0817흰불,0,,25-고덕동길-가-0300,0,1,고덕동길,0,3,은행나무,,
127.1526739,37.53916796,강동구,,,,,,8,10,,2,,0,,,0,,25,,1,1085,,6,17,12,3,0,푸른도시과,2,0,,0,,25-방아다리길-가-1085,0,1,방아다리길,0,3,은행나무,,
127.1339951,37.55755129,강동구,,,,,,8,9,,3,,0,,,0,,25,,2,110,,6,14,6,3,0,푸른도시과,2,0,,0,,25-선사들목길-가-0110,0,1,선사들목길,0,3,은행나무,,
127.1490744,37.54806975,강동구,,,,,,8,5,,3,명일현대아파트,0,,,0,,25,,2,0,,6,23,6,2,0,푸른도시과,2,0,,0,,25-명일로-가-0345,0,1,명일로,0,3,은행나무,,
127.1217788,37.54564375,강동구,,,,,,8,10,,3,,0,,,0,,25,,1,0,,6,26,6,5,0,푸른도시과,2,0,,0,,25-88하단길-가-0045,0,2,88하단길,0,3,은행나무,,
127.136491,37.52055219,강동구,,,,,,8,8,,1,208동,0,,,0,,25,,2,0,,8,18,12,3,0,푸른도시과,2,0,,0,,25-강동대로-가-0545,0,2,강동대로,0,6,은행나무,,
127.1723531,37.55231041,강동구,,,,,,8,5,,2,,0,,,0,,25,,1,0,,6,16,9,2,0,푸른도시과,2,0,,0,,25-상일동길-가-0750,0,1,상일동길,0,3,은행나무,,
127.1445095,37.55854754,강동구,,,,,,8,5,,2,,0,,,0,,25,,1,0,,6,9,9,3,0,푸른도시과,2,0,,0,,25-둔촌로-가-0487,0,1,둔촌로,0,3,은행나무,,
127.1424422,37.52727373,강동구,,,,,,8,6,,3,,0,,,0,,25,,2,0,,8,15,6,3,0,푸른도시과,2,0,,0,,25-성내동안길-가-0314,0,1,성내동안길,0,3,은행나무,,
127.1534548,37.54038544,강동구,,,,,,8,11,,2,,0,,,0,,25,,1,0,,6,19,12,3,0,푸른도시과,2,0,,0,,25-방아다리길-가-0137,0,1,방아다리길,0,3,은행나무,,
127.1438183,37.52675782,강동구,,,,,,8,5,,3,,0,,,0,,25,,1,0,,6,17,6,4,0,푸른도시과,2,0,,0,,25-성내동안길-가-0215,0,1,성내동안길,0,3,은행나무,,
127.1714182,37.55665263,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,322,,6,11,9,3,0,푸른도시과,2,0,,0,,25-상일동길-가-0322,0,1,상일동길,0,3,은행나무,,
127.1493964,37.54899639,강동구,,,,,,8,3,,3,고덕주공,0,,,0,,25,,1,0,,6,17,6,1,0,푸른도시과,2,0,,0,,25-명일로-가-0158,0,1,명일로,0,3,은행나무,,
127.1489842,37.54711314,강동구,,,,,,8,3,,3,고덕주공,0,,,0,,25,,1,0,,6,16,6,2,0,푸른도시과,2,0,,0,,25-명일로-가-0129,0,1,명일로,0,3,은행나무,,
127.1419838,37.54342312,강동구,,,,,,8,9,,2,,0,,,0,,25,,2,0,,6,11,12,3,0,푸른도시과,2,0,,0,,25-둔촌로-가-0781,0,1,둔촌로,0,3,은행나무,,
127.1724259,37.55294508,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,190,,6,15,9,3,0,푸른도시과,2,0,,0,,25-상일동길-가-0190,0,1,상일동길,0,3,은행나무,,
127.1433916,37.54809171,강동구,,,,,,8,10,,2,,0,,,0,,25,,1,0,,6,18,9,7,0,푸른도시과,2,0,,0,,25-둔촌로-가-0721,0,1,둔촌로,0,3,은행나무,,
127.1565306,37.55724882,강동구,,,,,,8,6,,3,,0,,,0,,25,,2,0,,6,12,6,3,0,푸른도시과,2,0,,0,,25-방아다리길-가-0689,0,1,방아다리길,0,3,은행나무,,
127.1395832,37.53704854,강동구,,,,,,8,10,,2,,0,,,0,,25,,1,0,,6,12,12,3,0,푸른도시과,2,0,,0,,25-둔촌로-가-0862,0,1,둔촌로,0,3,은행나무,,
127.1537846,37.5417859,강동구,,,,,,8,9,,2,,0,,,0,,25,,1,0,,6,19,12,4,0,푸른도시과,2,0,,0,,25-방아다리길-가-1007,0,1,방아다리길,0,3,은행나무,,
127.1734695,37.54783224,강동구,,,,,,8,8,,2,,0,,,0,,25,,1,0,,6,12,9,3,0,푸른도시과,2,0,,0,,25-상일동길-가-0015,0,1,상일동길,0,6,은행나무,,
127.1338939,37.53415902,강동구,,,,,,8,4,,2,,0,,,0,,25,,1,139,,6,14,9,2,0,푸른도시과,2,0,,0,,25-성내길-가-0139,0,1,성내길,0,3,은행나무,,
127.1659218,37.56220913,강동구,,,,,,8,8,,2,,0,,,0,,25,,2,0,,6,24,6,4,0,푸른도시과,2,0,,0,,25-게내길-가-0003,0,1,게내길,0,6,은행나무,,
127.1442354,37.55228376,강동구,,,,,,8,12,,2,,0,,,0,,25,,1,0,,6,11,9,5,0,푸른도시과,2,0,,0,,25-둔촌로-가-0393,0,1,둔촌로,0,3,은행나무,,
127.1641596,37.56186523,강동구,,,,,,8,8,,2,,0,,,0,,25,,2,0,,6,29,6,5,0,푸른도시과,2,0,,0,,25-한우물4길-가-0013,0,1,한우물4길,0,6,은행나무,,
127.1433021,37.55682547,강동구,,,,,,8,10,,2,,0,,,0,,25,,1,0,,6,29,6,8,0,푸른도시과,2,0,,0,,25-고덕동길-가-0603-053,0,1,고덕동길,0,6,은행나무,,
127.1730042,37.56795257,강동구,,,,,,8,5,,3,,0,,,0,,25,,1,0,,6,19,3,2,0,푸른도시과,2,0,,0,,25-가래여울길-가-0034,0,1,가래여울길,0,3,은행나무,,
127.14161,37.53401753,강동구,,,,,,8,14,,32,,0,,,0,,25,,1,0,,6,21,12,5,0,푸른도시과,2,0,,0,,25-천호대로-가-0342,0,1,천호대로,0,6,은행나무,,
127.1472709,37.54653111,강동구,,,,,,8,12,,3,삼익아파트,0,,,0,,25,,1,0,,6,19,6,4,0,푸른도시과,2,0,,0,,25-상암길-가-0527,0,1,상암길,0,3,은행나무,,
127.157931,37.56052982,강동구,,,,,,8,7,,3,,0,,,0,,25,,2,0,,6,14,6,3,0,푸른도시과,2,0,,0,,25-샘터길-가-0360,0,1,샘터길,0,3,은행나무,,
127.132023,37.54343521,강동구,,,,,,8,12,,3,제일문구,0,,,0,,25,,1,137,,6,16,6,5,0,푸른도시과,2,0,,0,,25-구천면길-가-0137,0,1,구천면길,0,3,은행나무,,
127.1313173,37.55962722,강동구,,,,,,8,10,,3,선사화원,0,,,0,,25,,2,0,,6,23,6,3,0,푸른도시과,2,0,,0,,25-선사들목길-가-0065,0,1,선사들목길,0,3,은행나무,,
127.1229913,37.52655082,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,375,,6,13,12,3,0,푸른도시과,2,0,,0,,25-강동대로-가-0375,0,2,강동대로,0,3,은행나무,,
127.156325,37.5496803,강동구,,,,,,4,18,,3,,0,,,0,,25,,2,0,,6,15,3,7,0,푸른도시과,2,0,,0,,25-방아다리길-가-0334,0,1,방아다리길,0,6,은행나무,,
127.1449785,37.53466639,강동구,,,,,,8,6,,32,buy the way,0,,,0,,25,,2,0,,6,29,12,2,0,푸른도시과,2,0,,0,,25-명일로-가-0494,0,1,명일로,0,6,은행나무,,
127.1723403,37.55332067,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,0,,6,21,9,3,0,푸른도시과,2,0,,0,,25-상일동길-가-0203,0,1,상일동길,0,3,은행나무,,
127.1566452,37.55968489,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,0,,6,21,9,3,0,푸른도시과,2,0,,0,,25-방아다리길-가-0609,0,1,방아다리길,0,3,은행나무,,
127.1446109,37.55542372,강동구,,,,,,8,7,,32,,0,,,0,,25,,1,0,,6,32,9,4,0,푸른도시과,2,0,,0,,25-둔촌로-가-0424,0,1,둔촌로,0,9,은행나무,,
127.1442296,37.55432596,강동구,,,,,,8,4,,2,푸르덴셜투자증권,0,,,0,,25,,2,0,,6,18,9,2,0,푸른도시과,2,0,,0,,25-둔촌로-가-0642,0,1,둔촌로,0,3,은행나무,,
127.1483851,37.54536314,강동구,,,,,,8,4,,2,삼익파크,0,,,0,,25,,2,376,,6,14,6,1,0,푸른도시과,2,0,,0,,25-명일로-가-0376,0,1,명일로,0,6,은행나무,,
127.1475548,37.55463909,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,0,,6,12,9,3,0,푸른도시과,2,0,,0,,25-고덕동길-가-0936,0,1,고덕동길,0,3,은행나무,,
127.1265752,37.54774764,강동구,,,,,,8,8,,3,,0,,,0,,25,,2,0,,4,23,9,2,0,푸른도시과,2,0,,0,,25-선사로-가-0557,0,1,선사로,0,3,은행나무,,
127.178536,37.56901076,강동구,,,,,,8,7,,3,,0,,,0,,25,,2,0,,6,14,6,3,0,푸른도시과,2,0,,0,,25-오동나무길-가-0007,0,1,오동나무길,0,3,은행나무,,
127.1423645,37.5569844,강동구,,,,,,8,11,,2,,0,,,0,,25,,2,0,,6,35,6,3,0,푸른도시과,2,0,,0,,25-고덕동길-가-0603-043,0,1,고덕동길,0,9,은행나무,,
127.1208254,37.54366113,강동구,,,,,,8,9,,3,천호빌딩,0,,,0,,25,,1,0,,6,19,6,4,0,푸른도시과,2,0,,0,,25-88하단길-가-0012,0,2,88하단길,0,3,은행나무,,
127.1564542,37.55591518,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,0,,6,17,9,4,0,푸른도시과,2,0,,0,,25-방아다리길-가-0734,0,1,방아다리길,0,3,은행나무,,
127.1618259,37.55753598,강동구,,,,,,8,7,,3,,0,,,0,,25,,2,0,,6,13,6,3,0,푸른도시과,2,0,,0,,25-고덕동길-가-1399,0,1,고덕동길,0,3,은행나무,,
127.1730157,37.55045311,강동구,,,,,,8,6,,2,,0,,,0,,25,,2,0,,6,30,9,3,0,푸른도시과,2,0,,0,,25-상일동길-가-0106,0,1,상일동길,0,3,은행나무,,
127.1630739,37.55617372,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,0,,6,26,9,3,0,푸른도시과,2,0,,0,,25-고덕동길-가-1191,0,1,고덕동길,0,3,은행나무,,
127.1441634,37.5535107,강동구,,,,,,8,6,,2,명일빌딩,0,,,0,,25,,1,666,,6,12,9,4,0,푸른도시과,2,0,,0,,25-둔촌로-가-0666,0,1,둔촌로,0,3,은행나무,,
127.1441372,37.55333216,강동구,,,,,,8,6,,2,,0,,,0,,25,,1,0,,6,11,9,4,0,푸른도시과,2,0,,0,,25-둔촌로-가-0669,0,1,둔촌로,0,3,은행나무,,
127.1325382,37.5223345,강동구,,,,,,4,8,,3,신학연구원,0,,,0,,25,,2,0,,6,17,12,2,0,푸른도시과,2,0,,0,,25-강동대로-가-0495,0,1,강동대로,0,3,은행나무,,
127.134356,37.55481747,강동구,,,,,,8,11,,2,,0,,,0,,25,,1,0,,6,20,9,3,0,푸른도시과,2,0,,0,,25-고덕동길-가-0674,0,1,고덕동길,0,3,은행나무,,
127.1549532,37.56005268,강동구,,,,,,8,5,,3,,0,,,0,,25,,2,0,,6,14,6,3,0,푸른도시과,2,0,,0,,25-샘터길-가-0332,0,1,샘터길,0,3,은행나무,,
127.1707675,37.56080556,강동구,,,,,,8,6,,2,,0,,,0,,25,,2,425,,6,13,9,3,0,푸른도시과,2,0,,0,,25-상일동길-가-0425,0,1,상일동길,0,3,은행나무,,
127.1657168,37.56095356,강동구,,,,,,8,8,,2,,0,,,0,,25,,2,0,,6,34,6,4,0,푸른도시과,2,0,,0,,25-게내길-가-0023,0,1,게내길,0,6,은행나무,,
127.1588911,37.54077553,강동구,,,,,,8,7,,2,,0,,,0,,25,,1,0,,6,15,12,3,0,푸른도시과,2,0,,0,,25-천호대로-가-0873,0,1,천호대로,0,3,은행나무,,
127.130111,37.55688702,강동구,,,,,,8,10,,2,,0,,,0,,25,,2,0,,6,35,9,3,0,푸른도시과,2,0,,0,,25-선사로-가-0162,0,1,선사로,0,3,은행나무,,
127.1417451,37.54199893,강동구,,,,,,8,12,,2,,0,,,0,,25,,1,0,,6,14,12,3,0,푸른도시과,2,0,,0,,25-둔촌로-가-0299,0,1,둔촌로,0,3,은행나무,,
127.132312,37.56145233,강동구,,,,,,8,13,,32,,0,,,0,,25,,1,0,,6,24,9,3,0,푸른도시과,2,0,,0,,25-선사로-가-0374,0,1,선사로,0,9,은행나무,,
127.1711353,37.56234091,강동구,,,,,,4,10,,3,,0,,,0,,25,,1,0,,6,19,6,4,0,푸른도시과,2,0,,0,,25-강일동길-가-0064,0,1,강일동길,0,9,은행나무,,
127.1715417,37.5553234,강동구,,,,,,8,7,,2,,0,,,0,,25,,2,0,,6,13,9,2,0,푸른도시과,2,0,,0,,25-상일동길-가-0646,0,1,상일동길,0,3,은행나무,,
127.1693779,37.54510361,강동구,,,,,,8,6,,2,,0,,,0,,25,,1,100,,6,16,12,3,0,푸른도시과,2,0,,0,,25-천호대로-가-1000,0,1,천호대로,0,3,은행나무,,
127.1217703,37.52740146,강동구,,,,,,8,13,,2,성내동 459 대아부동산 앞,0,,,0,,25,,2,42,,6,37,9,3,0,푸른도시과,2,0,,0,,25-구청앞길-가-0042,0,1,구청앞길,0,3,은행나무,,
127.1239751,37.52612509,강동구,,,,,,8,8,,2,,0,,,0,,25,,2,0,,6,21,12,3,0,푸른도시과,2,0,,0,,25-강동대로-가-0392,0,2,강동대로,0,3,은행나무,,
127.1385125,37.54106089,강동구,,,,,,4,13,,2,,0,,,0,,25,,1,221,,6,22,12,5,0,푸른도시과,2,0,,0,,25-성내길-가-0221,0,1,성내길,0,6,은행나무,,
127.1266276,37.52810169,강동구,,,,,,8,7,,2,,0,,,0,,25,,1,0,,6,27,9,3,0,푸른도시과,2,0,,0,,25-성내동길-가-0061,0,1,성내동길,0,6,은행나무,,
127.1563396,37.54984216,강동구,,,,,,4,18,,3,,0,,,0,,25,,2,0,,6,16,3,7,0,푸른도시과,2,0,,0,,25-방아다리길-가-0337,0,1,방아다리길,0,6,은행나무,,
127.1431393,37.53001728,강동구,,,,,,8,3,,3,고물상,0,,,0,,25,,1,0,,6,19,6,2,0,푸른도시과,2,0,,0,,25-명일로-가-0612,0,1,명일로,0,3,은행나무,,
127.173155,37.5497253,강동구,,,,,,8,3,,2,,0,,,0,,25,,2,0,,6,18,9,2,0,푸른도시과,2,0,,0,,25-상일동길-가-0079,0,1,상일동길,0,3,은행나무,,
127.1717305,37.5460445,강동구,,,,,,8,8,,2,,0,,,0,,25,,1,0,,6,16,12,3,0,푸른도시과,2,0,,0,,25-천호대로-가-1034,0,1,천호대로,0,3,은행나무,,
127.1345247,37.55705446,강동구,,,,,,8,8,,3,,0,,,0,,25,,2,0,,6,14,6,3,0,푸른도시과,2,0,,0,,25-선사들목길-가-0008,0,1,선사들목길,0,3,은행나무,,
127.1327596,37.56256672,강동구,,,,,,8,9,,2,,0,,,0,,25,,1,0,,6,27,9,5,0,푸른도시과,2,0,,0,,25-선사로-가-0356,0,1,선사로,0,6,은행나무,,
127.1292003,37.52483244,강동구,,,,,,8,7,,3,,0,,,0,,25,,1,0,,6,14,6,2,0,푸른도시과,2,0,,0,,25-성내길-가-0688,0,1,성내길,0,3,은행나무,,
127.1477743,37.55528979,강동구,,,,,,8,6,,2,,0,,,0,,25,,2,0,,6,24,9,3,0,푸른도시과,2,0,,0,,25-고덕동길-가-0508,0,1,고덕동길,0,3,은행나무,,
